compound_id,n_measurements,n_batches,pKD_mean,pKD_std,pKD_min,pKD_max,pKD_range
UNC-AH-01-020,1,1,,,,,
CF-2-04,1,1,,,,,
MCULE-9690230012,1,1,4.882935265503718,,4.882935265503718,4.882935265503718,0.0
CF-6-117,1,1,3.2410158376491176,,3.2410158376491176,3.2410158376491176,0.0
CSC027828492,1,1,2.7215145724396534,,2.7215145724396534,2.7215145724396534,0.0
CF-3-196,1,1,2.8157404431947364,,2.8157404431947364,2.8157404431947364,0.0
CF-2-90,1,1,3.0299547694018787,,3.0299547694018787,3.0299547694018787,0.0
CF-4-03,1,1,2.8738610960581554,,2.8738610960581554,2.8738610960581554,0.0
CF-6-39,1,1,6.9450870377045915,,6.9450870377045915,6.9450870377045915,0.0
CF-2-112,1,1,0.4915666125393126,,0.4915666125393126,0.4915666125393126,0.0
CSSS00138529240,1,1,-0.6815486175231529,,-0.6815486175231529,-0.6815486175231529,0.0
CF-4-126,1,1,2.726015921946868,,2.726015921946868,2.726015921946868,0.0
UNC-AH-3-087A,1,1,4.129397258493106,,4.129397258493106,4.129397258493106,0.0
572737672,1,1,3.8724388300080825,,3.8724388300080825,3.8724388300080825,0.0
UNC-ZDG-87-4,1,1,2.350712218131553,,2.350712218131553,2.350712218131553,0.0
UNC-ZDG-150-1(20210526),1,1,-1.7156596192228508,,-1.7156596192228508,-1.7156596192228508,0.0
UNC-AH-02-068,1,1,2.983329008759829,,2.983329008759829,2.983329008759829,0.0
UNC-ZDG-93-2,1,1,3.4761129642246447,,3.4761129642246447,3.4761129642246447,0.0
UNC-AH-03-007J,1,1,4.330509685360361,,4.330509685360361,4.330509685360361,0.0
CF-9-22,1,1,8.177500696781479,,8.177500696781479,8.177500696781479,0.0
Z2138720303,1,1,4.836708562074116,,4.836708562074116,4.836708562074116,0.0
CF-4-170,1,1,4.492664107381127,,4.492664107381127,4.492664107381127,0.0
CSC067257834,1,1,2.8650384442034236,,2.8650384442034236,2.8650384442034236,0.0
CF-4-42,1,1,4.2114231138226526,,4.2114231138226526,4.2114231138226526,0.0
CF-9-24,1,1,2.4838782610294654,,2.4838782610294654,2.4838782610294654,0.0
CF-4-45,1,1,2.670335478446641,,2.670335478446641,2.670335478446641,0.0
CF-2-220,1,1,2.5260212439841006,,2.5260212439841006,2.5260212439841006,0.0
CF-9-34,1,1,2.1245693831480406,,2.1245693831480406,2.1245693831480406,0.0
CF-10-074,1,1,0.032534178134083484,,0.032534178134083484,0.032534178134083484,0.0
PV-001856500112,1,1,4.268376861549801,,4.268376861549801,4.268376861549801,0.0
UNC-ZDG-83-5,1,1,3.2507748618560206,,3.2507748618560206,3.2507748618560206,0.0
CF-5-68,1,1,3.120032820820428,,3.120032820820428,3.120032820820428,0.0
CSC000683380,1,1,3.9553065848608773,,3.9553065848608773,3.9553065848608773,0.0
CF-6-96,1,1,2.6091726770253367,,2.6091726770253367,2.6091726770253367,0.0
MCULE-8948194432,1,1,,,,,
CSC078669605,1,1,3.2584594082587253,,3.2584594082587253,3.2584594082587253,0.0
CF-4-17,1,1,,,,,
CSC135634832,1,1,3.678203459181189,,3.678203459181189,3.678203459181189,0.0
CF-10-049,1,1,3.8502307191763605,,3.8502307191763605,3.8502307191763605,0.0
UNC-ZDG-102-3,1,1,3.6099488696508875,,3.6099488696508875,3.6099488696508875,0.0
CF-4-04,1,1,3.1130320640114175,,3.1130320640114175,3.1130320640114175,0.0
UNC-ZDG-87-3,1,1,2.254677378290365,,2.254677378290365,2.254677378290365,0.0
CF-2-56,1,1,4.455874253257046,,4.455874253257046,4.455874253257046,0.0
CF-3-149,1,1,,,,,
CSC026820179,1,1,2.9352090198702405,,2.9352090198702405,2.9352090198702405,0.0
CF-4-01,1,1,,,,,
CF-2-266,1,1,4.00509213090411,,4.00509213090411,4.00509213090411,0.0
CSC027036665,1,1,4.022106392007501,,4.022106392007501,4.022106392007501,0.0
Z2902674441,1,1,4.307030551660014,,4.307030551660014,4.307030551660014,0.0
CF-5-297,1,1,3.263951179238859,,3.263951179238859,3.263951179238859,0.0
CF-2-261,1,1,0.4007529835909973,,0.4007529835909973,0.4007529835909973,0.0
CF-5-223,1,1,-0.6030628243932971,,-0.6030628243932971,-0.6030628243932971,0.0
F6424-0351,1,1,4.339647160381284,,4.339647160381284,4.339647160381284,0.0
CF-3-66,1,1,3.1141374202724714,,3.1141374202724714,3.1141374202724714,0.0
CF-5-166,1,1,3.082786480727372,,3.082786480727372,3.082786480727372,0.0
CSSS00026237993,1,1,4.5972449415615095,,4.5972449415615095,4.5972449415615095,0.0
UNC-AH-02-016,1,1,2.930604057318159,,2.930604057318159,2.930604057318159,0.0
CF-4-146,1,1,4.019584197185834,,4.019584197185834,4.019584197185834,0.0
CF-5-19,1,1,2.6996926427327432,,2.6996926427327432,2.6996926427327432,0.0
CF-3-62,1,1,2.5576413197929533,,2.5576413197929533,2.5576413197929533,0.0
CF-2-199,1,1,2.151859157259673,,2.151859157259673,2.151859157259673,0.0
CSC027582040,1,1,3.232540264191502,,3.232540264191502,3.232540264191502,0.0
UNC-AH-03-021I,1,1,4.1871242257815915,,4.1871242257815915,4.1871242257815915,0.0
MCULE-6010784822,1,1,,,,,
9211771,1,1,5.1431111704252,,5.1431111704252,5.1431111704252,0.0
CF-6-19,1,1,2.8740355334691223,,2.8740355334691223,2.8740355334691223,0.0
CF-3-27,1,1,,,,,
CSC138464531,1,1,-0.45694788491053906,,-0.45694788491053906,-0.45694788491053906,0.0
CF-2-223,1,1,-0.04332663098807515,,-0.04332663098807515,-0.04332663098807515,0.0
CF-2-105,1,1,0.15043813180995477,,0.15043813180995477,0.15043813180995477,0.0
UNC-AH-01-048,1,1,2.59873960475368,,2.59873960475368,2.59873960475368,0.0
CF-5-09,1,1,3.7177650792605283,,3.7177650792605283,3.7177650792605283,0.0
UNC-ZDG-93-4,1,1,2.837526772301256,,2.837526772301256,2.837526772301256,0.0
CF-5-42,1,1,3.614599585200832,,3.614599585200832,3.614599585200832,0.0
302181339,1,1,2.881901889586504,,2.881901889586504,2.881901889586504,0.0
CF-6-80,1,1,3.790923322153185,,3.790923322153185,3.790923322153185,0.0
CF-3-10,1,1,3.902961837006135,,3.902961837006135,3.902961837006135,0.0
CF-2-113,1,1,3.2434623142749057,,3.2434623142749057,3.2434623142749057,0.0
CF-2-53,1,1,3.0027821504435446,,3.0027821504435446,3.0027821504435446,0.0
CF-4-57,1,1,2.17317719374673,,2.17317719374673,2.17317719374673,0.0
CF-3-227,1,1,4.389051771590739,,4.389051771590739,4.389051771590739,0.0
CF-3-119,1,1,3.0642408175265254,,3.0642408175265254,3.0642408175265254,0.0
CF-9-32,1,1,4.500035599859016,,4.500035599859016,4.500035599859016,0.0
CSC027099113,1,1,4.864744427768674,,4.864744427768674,4.864744427768674,0.0
CF-3-54,1,1,,,,,
CF-8-25,1,1,4.326143750103248,,4.326143750103248,4.326143750103248,0.0
UNC-AH-03-031,1,1,4.768118502385299,,4.768118502385299,4.768118502385299,0.0
CF-5-77,1,1,2.72427662830249,,2.72427662830249,2.72427662830249,0.0
CF-3-34,1,1,,,,,
CSC027898502,1,1,6.0926379122995815,,6.0926379122995815,6.0926379122995815,0.0
UNC-AH-02-090B,1,1,,,,,
CF-4-46,1,1,2.460569492163441,,2.460569492163441,2.460569492163441,0.0
UNC-ZDG-82-9,1,1,2.994260809767495,,2.994260809767495,2.994260809767495,0.0
CF-3-65,1,1,2.9952936847239844,,2.9952936847239844,2.9952936847239844,0.0
CF-7-35(20210126),1,1,4.437628340040468,,4.437628340040468,4.437628340040468,0.0
CSC027517895,1,1,,,,,
MCULE-5127615177,1,1,4.266058329593173,,4.266058329593173,4.266058329593173,0.0
CSC026321133,1,1,3.0744740599235136,,3.0744740599235136,3.0744740599235136,0.0
CF-10-014,1,1,3.4941519635581253,,3.4941519635581253,3.4941519635581253,0.0
UNC-ZDG-439-A,1,1,3.483771268044369,,3.483771268044369,3.483771268044369,0.0
UNC-ZDG-201-1,1,1,2.8478524303798305,,2.8478524303798305,2.8478524303798305,0.0
UNC-ZDG-194-8,1,1,4.149229611090575,,4.149229611090575,4.149229611090575,0.0
CF-3-38,1,1,,,,,
CF-2-07,1,1,4.0591597536972035,,4.0591597536972035,4.0591597536972035,0.0
CSC026257373,1,1,6.26396255867704,,6.26396255867704,6.26396255867704,0.0
CF-4-190,1,1,3.660869483935717,,3.660869483935717,3.660869483935717,0.0
CSSS00027094962,1,1,1.9665700152239372,,1.9665700152239372,1.9665700152239372,0.0
CF-3-88,1,1,,,,,
CF-6-22,1,1,3.272239723366517,,3.272239723366517,3.272239723366517,0.0
CF-4-154,1,1,,,,,
CF-2-33,1,1,3.1529613786817543,,3.1529613786817543,3.1529613786817543,0.0
UNC-ZDG-81-2,1,1,2.2079339585462168,,2.2079339585462168,2.2079339585462168,0.0
CF-5-83,1,1,3.4322532415838194,,3.4322532415838194,3.4322532415838194,0.0
CF-2-20,1,1,3.6320599665070175,,3.6320599665070175,3.6320599665070175,0.0
CF-5-67,1,1,3.0158661486120724,,3.0158661486120724,3.0158661486120724,0.0
UNC-AH-03-048A,1,1,,,,,
CF-9-50,1,1,3.11364562102043,,3.11364562102043,3.11364562102043,0.0
D203-0058,1,1,5.162540277823734,,5.162540277823734,5.162540277823734,0.0
Z1039650188,1,1,3.948685949271251,,3.948685949271251,3.948685949271251,0.0
CF-5-73,1,1,3.2333062044921808,,3.2333062044921808,3.2333062044921808,0.0
CSSS00026570840,1,1,-0.09731688181950646,,-0.09731688181950646,-0.09731688181950646,0.0
CF-2-60,1,1,2.9401891113864207,,2.9401891113864207,2.9401891113864207,0.0
UNC-ZDG-194-4,1,1,4.0,,4.0,4.0,0.0
UNC-ZDG-194-16,1,1,3.6312695254610765,,3.6312695254610765,3.6312695254610765,0.0
Z1919904347,1,1,5.2173317066764096,,5.2173317066764096,5.2173317066764096,0.0
UNC-AH-01-004,1,1,,,,,
CF-4-53,1,1,,,,,
CF-3-153,1,1,3.1008390771530667,,3.1008390771530667,3.1008390771530667,0.0
CF-8-21,1,1,3.9618069942659324,,3.9618069942659324,3.9618069942659324,0.0
UNC-ZDG-150-4,1,1,,,,,
CF-3-224,1,1,3.499111738169484,,3.499111738169484,3.499111738169484,0.0
UNC-ZDG-91-4,1,1,2.7022437135185835,,2.7022437135185835,2.7022437135185835,0.0
CF-5-29,1,1,5.791370155158363,,5.791370155158363,5.791370155158363,0.0
MCULE-6718638917,1,1,-0.2789020707119761,,-0.2789020707119761,-0.2789020707119761,0.0
CF-2-192,1,1,5.467107978679741,,5.467107978679741,5.467107978679741,0.0
CF-9-03,1,1,3.41313567341176,,3.41313567341176,3.41313567341176,0.0
CF-5-102,1,1,,,,,
CF-5-111,1,1,2.998264808751934,,2.998264808751934,2.998264808751934,0.0
CF-4-149,1,1,2.7870420501029805,,2.7870420501029805,2.7870420501029805,0.0
UNC-AH-01-013,1,1,2.273308739312343,,2.273308739312343,2.273308739312343,0.0
CF-5-147,1,1,0.02074781064393092,,0.02074781064393092,0.02074781064393092,0.0
CSC000511068,1,1,3.1583990503637236,,3.1583990503637236,3.1583990503637236,0.0
CSC027282434,1,1,3.130260753894691,,3.130260753894691,3.130260753894691,0.0
CSC030045833,1,1,2.6631607811079334,,2.6631607811079334,2.6631607811079334,0.0
MCULE-6906421679,1,1,3.151164786676213,,3.151164786676213,3.151164786676213,0.0
CF-2-109,1,1,-0.4304356549637877,,-0.4304356549637877,-0.4304356549637877,0.0
CF-5-143,1,1,3.4912574215968855,,3.4912574215968855,3.4912574215968855,0.0
101855926,1,1,3.576846710593981,,3.576846710593981,3.576846710593981,0.0
CF-5-135,1,1,4.140526694708248,,4.140526694708248,4.140526694708248,0.0
CF-3-167,1,1,3.518828059662006,,3.518828059662006,3.518828059662006,0.0
CSC027663852,1,1,0.814207842780483,,0.814207842780483,0.814207842780483,0.0
CF-3-19,1,1,,,,,
CF-5-49,1,1,3.769413838143695,,3.769413838143695,3.769413838143695,0.0
UNC-ZDG-194-1,1,1,0.22028826986392538,,0.22028826986392538,0.22028826986392538,0.0
CF-9-44,1,1,3.783410142782138,,3.783410142782138,3.783410142782138,0.0
CSC096821497,1,1,2.845689130557006,,2.845689130557006,2.845689130557006,0.0
CF-2-265,1,1,4.917037612214928,,4.917037612214928,4.917037612214928,0.0
CF-3-225,1,1,0.0645073055363057,,0.0645073055363057,0.0645073055363057,0.0
CF-3-185,1,1,-1.4235119837797172,,-1.4235119837797172,-1.4235119837797172,0.0
568683595,1,1,3.018906319237477,,3.018906319237477,3.018906319237477,0.0
UNC-AH-03-021G,1,1,3.523238548437056,,3.523238548437056,3.523238548437056,0.0
CSC027661285,1,1,2.6151452454150186,,2.6151452454150186,2.6151452454150186,0.0
CF-3-140,1,1,,,,,
CF-2-80,1,1,2.7648528485816786,,2.7648528485816786,2.7648528485816786,0.0
CSSS00138524451,1,1,-1.0787644796720286,,-1.0787644796720286,-1.0787644796720286,0.0
Z226095624,1,1,4.34315182224581,,4.34315182224581,4.34315182224581,0.0
UNC-AH-02-002,1,1,3.3656353161162014,,3.3656353161162014,3.3656353161162014,0.0
Z1772034907,1,1,4.447277551927819,,4.447277551927819,4.447277551927819,0.0
CF-5-306,1,1,5.01428987531358,,5.01428987531358,5.01428987531358,0.0
MCULE-1733461815,1,1,3.686198943451325,,3.686198943451325,3.686198943451325,0.0
CF-3-70,1,1,3.987092342947649,,3.987092342947649,3.987092342947649,0.0
UNC-ZDG-82-7,1,1,3.024164844957966,,3.024164844957966,3.024164844957966,0.0
CF-2-165,1,1,3.5893417333356052,,3.5893417333356052,3.5893417333356052,0.0
CF-9-26,1,1,5.1761331578602645,,5.1761331578602645,5.1761331578602645,0.0
CF-5-219,1,1,3.0876942789164565,,3.0876942789164565,3.0876942789164565,0.0
CF-2-198,1,1,3.4306402608284565,,3.4306402608284565,3.4306402608284565,0.0
CSC027458366(20210121),1,1,-1.8144544307291086,,-1.8144544307291086,-1.8144544307291086,0.0
UNC-ZDG-136-2,1,1,4.54194468846815,,4.54194468846815,4.54194468846815,0.0
CF-2-09,1,1,2.7767806837113187,,2.7767806837113187,2.7767806837113187,0.0
CSC000758952,1,1,2.3076521084742403,,2.3076521084742403,2.3076521084742403,0.0
CF-4-171,1,1,4.0967979490279145,,4.0967979490279145,4.0967979490279145,0.0
CF-3-51,1,1,3.6726202038791276,,3.6726202038791276,3.6726202038791276,0.0
CF-3-05,1,1,,,,,
CSC026840289,1,1,,,,,
588023896,1,1,2.947281882219708,,2.947281882219708,2.947281882219708,0.0
CF-7-06,1,1,4.010083889979927,,4.010083889979927,4.010083889979927,0.0
CSC026920863,1,1,,,,,
CF-3-33,1,1,,,,,
CSC027151389,1,1,2.9583736135152074,,2.9583736135152074,2.9583736135152074,0.0
CF-5-117,1,1,3.7059246248265674,,3.7059246248265674,3.7059246248265674,0.0
CF-8-24,1,1,4.09242193861948,,4.09242193861948,4.09242193861948,0.0
CF-5-225,1,1,3.0373135855179485,,3.0373135855179485,3.0373135855179485,0.0
CF-3-197,1,1,-0.5835590698882218,,-0.5835590698882218,-0.5835590698882218,0.0
342853879,1,1,2.6933148710185884,,2.6933148710185884,2.6933148710185884,0.0
CSC079009818,1,1,3.0246594041477644,,3.0246594041477644,3.0246594041477644,0.0
CSC027785401,1,1,-0.4397653369543304,,-0.4397653369543304,-0.4397653369543304,0.0
CF-2-19,1,1,,,,,
CF-7-36,1,1,4.508729167244166,,4.508729167244166,4.508729167244166,0.0
CF-4-02,1,1,,,,,
CF-3-56,1,1,2.752763756394871,,2.752763756394871,2.752763756394871,0.0
CSC062925949,1,1,3.162383084794948,,3.162383084794948,3.162383084794948,0.0
CF-6-128,1,1,2.3718850036345382,,2.3718850036345382,2.3718850036345382,0.0
UNC-ZDG-73,1,1,3.334990081608654,,3.334990081608654,3.334990081608654,0.0
CF-3-95,1,1,3.5939011704215003,,3.5939011704215003,3.5939011704215003,0.0
CSC027764656,1,1,,,,,
CF-3-188(20210526),1,1,-1.740374066549653,,-1.740374066549653,-1.740374066549653,0.0
PV-001852675955,1,1,0.7038416237669182,,0.7038416237669182,0.7038416237669182,0.0
CF-4-109,1,1,3.633747400662572,,3.633747400662572,3.633747400662572,0.0
CSC133043613,1,1,2.537546836551415,,2.537546836551415,2.537546836551415,0.0
CF-4-102,1,1,3.39834524636418,,3.39834524636418,3.39834524636418,0.0
1192001018,1,1,2.988120443146682,,2.988120443146682,2.988120443146682,0.0
CSC026814720,1,1,3.2193405848153906,,3.2193405848153906,3.2193405848153906,0.0
CF-6-29,1,1,3.751568218277779,,3.751568218277779,3.751568218277779,0.0
CF-4-64,1,1,3.9047110912401974,,3.9047110912401974,3.9047110912401974,0.0
CF-5-104,1,1,,,,,
CF-2-101,1,1,3.131444082498383,,3.131444082498383,3.131444082498383,0.0
170914093,1,1,,,,,
CSC027753125,1,1,2.677289742377295,,2.677289742377295,2.677289742377295,0.0
CSC082783772,1,1,3.5911513240756037,,3.5911513240756037,3.5911513240756037,0.0
CF-5-112,1,1,,,,,
CF-3-12,1,1,2.878280168626377,,2.878280168626377,2.878280168626377,0.0
CF-5-189,1,1,3.670477915518987,,3.670477915518987,3.670477915518987,0.0
UNC-AH-02-077C,1,1,2.485293201542438,,2.485293201542438,2.485293201542438,0.0
CF-2-161,1,1,-0.6415652984903014,,-0.6415652984903014,-0.6415652984903014,0.0
CF-3-118,1,1,2.8460199904852996,,2.8460199904852996,2.8460199904852996,0.0
CF-8-26,1,1,3.513837423754413,,3.513837423754413,3.513837423754413,0.0
CF-2-130,1,1,2.7533878027660745,,2.7533878027660745,2.7533878027660745,0.0
442487817,1,1,3.6132323350635116,,3.6132323350635116,3.6132323350635116,0.0
CF-5-179,1,1,3.219239397993259,,3.219239397993259,3.219239397993259,0.0
CF-5-86,1,1,4.058065273328187,,4.058065273328187,4.058065273328187,0.0
CSSS00027692262,1,1,-0.11414489940812889,,-0.11414489940812889,-0.11414489940812889,0.0
UNC-AH-3-075F,1,1,2.552332737229474,,2.552332737229474,2.552332737229474,0.0
CF-3-191,1,1,3.8811153106196605,,3.8811153106196605,3.8811153106196605,0.0
UNC-AH-03-008H,1,1,4.317969623528282,,4.317969623528282,4.317969623528282,0.0
UNC-AH-01-056,1,1,2.3640543523068245,,2.3640543523068245,2.3640543523068245,0.0
CSC027398667,1,1,2.9357913170315224,,2.9357913170315224,2.9357913170315224,0.0
UNC-AH-03-036C,1,1,,,,,
UNC-AH-3-082I,1,1,-0.7179034085355495,,-0.7179034085355495,-0.7179034085355495,0.0
CF-5-134,1,1,-0.17229962114619676,,-0.17229962114619676,-0.17229962114619676,0.0
CF-2-52,1,1,3.5506839852843965,,3.5506839852843965,3.5506839852843965,0.0
CF-5-54,1,1,,,,,
CF-5-286,1,1,4.372144358859756,,4.372144358859756,4.372144358859756,0.0
UNC-AH-03-048B,1,1,3.2769500499923105,,3.2769500499923105,3.2769500499923105,0.0
UNC-ZDG-83-9,1,1,4.118076041786359,,4.118076041786359,4.118076041786359,0.0
CF-3-17,1,1,4.018272045333859,,4.018272045333859,4.018272045333859,0.0
UNC-ZDG-105,1,1,,,,,
CSC026317542,1,1,4.542210577547728,,4.542210577547728,4.542210577547728,0.0
PV-001950833950,1,1,3.849999048994001,,3.849999048994001,3.849999048994001,0.0
CF-2-282,1,1,0.6861354505189226,,0.6861354505189226,0.6861354505189226,0.0
CF-2-136,1,1,-0.05558148200310212,,-0.05558148200310212,-0.05558148200310212,0.0
UNC-ZDG-183-10,1,1,,,,,
CF-2-144,1,1,4.062030760422521,,4.062030760422521,4.062030760422521,0.0
CF-3-13,1,1,3.285647203158488,,3.285647203158488,3.285647203158488,0.0
CF-8-227,1,1,4.049224249839711,,4.049224249839711,4.049224249839711,0.0
CF-5-41,1,1,4.201944637330746,,4.201944637330746,4.201944637330746,0.0
CF-5-163,1,1,3.8104883799606624,,3.8104883799606624,3.8104883799606624,0.0
Z1673000094,1,1,3.9899592799103645,,3.9899592799103645,3.9899592799103645,0.0
CF-2-196,1,1,11.814463960974665,,11.814463960974665,11.814463960974665,0.0
CF-2-213,1,1,-0.41746191362273094,,-0.41746191362273094,-0.41746191362273094,0.0
CF-3-219,1,1,-0.15335134389556604,,-0.15335134389556604,-0.15335134389556604,0.0
CSSS00026276271,1,1,,,,,
CF-4-158,1,1,3.381965644549883,,3.381965644549883,3.381965644549883,0.0
CF-5-304,1,1,3.2478360453147115,,3.2478360453147115,3.2478360453147115,0.0
CF-5-239,1,1,2.4758067597032145,,2.4758067597032145,2.4758067597032145,0.0
CF-2-208,1,1,4.317589498052813,,4.317589498052813,4.317589498052813,0.0
CF-3-143,1,1,2.7210497383384276,,2.7210497383384276,2.7210497383384276,0.0
CF-9-13,1,1,8.596880715090343,,8.596880715090343,8.596880715090343,0.0
CSC027732631,1,1,2.65729557405355,,2.65729557405355,2.65729557405355,0.0
UNC-ZDG-82-10,1,1,3.26907283461589,,3.26907283461589,3.26907283461589,0.0
CSC138548794,1,1,5.19824943299574,,5.19824943299574,5.19824943299574,0.0
CSC026686581,1,1,2.6706832732685495,,2.6706832732685495,2.6706832732685495,0.0
CF-5-202,1,1,3.3609229202687843,,3.3609229202687843,3.3609229202687843,0.0
308443627,1,1,,,,,
UNC-ZDG-81-7,1,1,2.685572709135243,,2.685572709135243,2.685572709135243,0.0
1440526295,1,1,3.3630303715799097,,3.3630303715799097,3.3630303715799097,0.0
CF-3-205,1,1,4.446783482552164,,4.446783482552164,4.446783482552164,0.0
CSC027711814,1,1,3.9659817373823043,,3.9659817373823043,3.9659817373823043,0.0
CF-5-70,1,1,3.6078772477424472,,3.6078772477424472,3.6078772477424472,0.0
CSC027602872,1,1,3.1465072029848677,,3.1465072029848677,3.1465072029848677,0.0
CF-8-225,1,1,0.639822979229112,,0.639822979229112,0.639822979229112,0.0
MCULE-2385679858,1,1,,,,,
CF-9-19,1,1,5.1950684529651,,5.1950684529651,5.1950684529651,0.0
564756750,1,1,3.339522271483832,,3.339522271483832,3.339522271483832,0.0
CSC026966393,1,1,3.0931090675655564,,3.0931090675655564,3.0931090675655564,0.0
CF-5-311,1,1,0.5026162729036037,,0.5026162729036037,0.5026162729036037,0.0
CF-6-119,1,1,3.307581003410974,,3.307581003410974,3.307581003410974,0.0
CF-3-59,1,1,2.996276585040076,,2.996276585040076,2.996276585040076,0.0
CF-4-152,1,1,3.9861323991840227,,3.9861323991840227,3.9861323991840227,0.0
CF-3-137,1,1,4.301029995663981,,4.301029995663981,4.301029995663981,0.0
UNC-AH-01-065,1,1,2.9033614219847275,,2.9033614219847275,2.9033614219847275,0.0
CSC027615804,1,1,-0.6318471506926885,,-0.6318471506926885,-0.6318471506926885,0.0
CSC087610857,1,1,2.817971436546427,,2.817971436546427,2.817971436546427,0.0
CF-5-136,1,1,-0.3761484369085029,,-0.3761484369085029,-0.3761484369085029,0.0
CF-2-67,1,1,,,,,
CSC106426509,1,1,3.9027522649057347,,3.9027522649057347,3.9027522649057347,0.0
UNC-ZDG-84-1,1,1,2.78844018805066,,2.78844018805066,2.78844018805066,0.0
CF-4-49,1,1,2.4914431026070747,,2.4914431026070747,2.4914431026070747,0.0
CF-2-228,1,1,4.256322181771119,,4.256322181771119,4.256322181771119,0.0
CF-2-71,1,1,3.24911213261502,,3.24911213261502,3.24911213261502,0.0
CF-5-186,1,1,7.918549580718494,,7.918549580718494,7.918549580718494,0.0
CF-4-183,1,1,2.6053183434359437,,2.6053183434359437,2.6053183434359437,0.0
CF-10-053,1,1,4.436498660469721,,4.436498660469721,4.436498660469721,0.0
834718225,1,1,,,,,
CF-8-41,1,1,3.2276429454244475,,3.2276429454244475,3.2276429454244475,0.0
CSC026693315,1,1,-0.2134955030296754,,-0.2134955030296754,-0.2134955030296754,0.0
UNC-AH-03-036C1,1,1,4.758702748460091,,4.758702748460091,4.758702748460091,0.0
CF-6-75,1,1,6.4100890663761145,,6.4100890663761145,6.4100890663761145,0.0
CF-3-168,1,1,3.2298704340772115,,3.2298704340772115,3.2298704340772115,0.0
CSC026438698,1,1,,,,,
UNC-ZDG-86-8,1,1,3.8736482037210678,,3.8736482037210678,3.8736482037210678,0.0
283812978,1,1,2.831157161978425,,2.831157161978425,2.831157161978425,0.0
CF-5-178,1,1,1.3946575855661032,,1.3946575855661032,1.3946575855661032,0.0
CSSS00025943113,1,1,,,,,
CF-5-114,1,1,3.6429629857479804,,3.6429629857479804,3.6429629857479804,0.0
UNC-ZDG-91-1,1,1,2.7500154313028777,,2.7500154313028777,2.7500154313028777,0.0
CF-4-52,1,1,,,,,
960534930,1,1,2.8889898369677423,,2.8889898369677423,2.8889898369677423,0.0
CF-2-155,1,1,3.8124650372991318,,3.8124650372991318,3.8124650372991318,0.0
CF-5-267,1,1,3.8795693552941266,,3.8795693552941266,3.8795693552941266,0.0
CSC026897718,1,1,4.213385446832709,,4.213385446832709,4.213385446832709,0.0
254826157,1,1,3.994772917936476,,3.994772917936476,3.994772917936476,0.0
CF-5-140,1,1,2.9000714903760305,,2.9000714903760305,2.9000714903760305,0.0
CF-4-172,1,1,3.491150479235331,,3.491150479235331,3.491150479235331,0.0
CF-4-181,1,1,4.32007193501388,,4.32007193501388,4.32007193501388,0.0
CF-9-55,1,1,3.709814357127677,,3.709814357127677,3.709814357127677,0.0
MCULE-6640921360,1,1,,,,,
CF-5-132(20210617),1,1,-1.843985056205095,,-1.843985056205095,-1.843985056205095,0.0
CF-5-258,1,1,5.7852668730545735,,5.7852668730545735,5.7852668730545735,0.0
CSC026898121,1,1,2.975267243472915,,2.975267243472915,2.975267243472915,0.0
CSC027282453,1,1,2.5418063493530396,,2.5418063493530396,2.5418063493530396,0.0
CF-4-125,1,1,3.4368144318751894,,3.4368144318751894,3.4368144318751894,0.0
D122-0062,1,1,4.015976873888912,,4.015976873888912,4.015976873888912,0.0
CF-2-129,1,1,3.6019194644963033,,3.6019194644963033,3.6019194644963033,0.0
CF-5-250,1,1,0.23992859991881985,,0.23992859991881985,0.23992859991881985,0.0
CF-6-72,1,1,3.5800787774521488,,3.5800787774521488,3.5800787774521488,0.0
918730255,1,1,2.843248039412581,,2.843248039412581,2.843248039412581,0.0
UNC-ZDG-82-3,1,1,3.2401686221791066,,3.2401686221791066,3.2401686221791066,0.0
Z1074822570,1,1,4.908219137401145,,4.908219137401145,4.908219137401145,0.0
CF-2-235,1,1,-0.37336133606287975,,-0.37336133606287975,-0.37336133606287975,0.0
CF-4-116,1,1,3.0843452978741133,,3.0843452978741133,3.0843452978741133,0.0
CF-4-163,1,1,2.971021847035986,,2.971021847035986,2.971021847035986,0.0
CF-3-147,1,1,3.0440125676616474,,3.0440125676616474,3.0440125676616474,0.0
UNC-ZDG-183-12,1,1,,,,,
CF-2-236,1,1,3.506753252815818,,3.506753252815818,3.506753252815818,0.0
CF-5-327,1,1,3.741226899315071,,3.741226899315071,3.741226899315071,0.0
MCULE-6883845643,1,1,,,,,
CF-2-148,1,1,-0.012854764186705026,,-0.012854764186705026,-0.012854764186705026,0.0
CF-6-33,1,1,2.497751861612382,,2.497751861612382,2.497751861612382,0.0
CF-2-15,1,1,,,,,
CF-5-24,1,1,,,,,
UNC-AH-02-093A,1,1,4.066966335825446,,4.066966335825446,4.066966335825446,0.0
CF-4-165,1,1,,,,,
CF-5-334,1,1,4.301029995663981,,4.301029995663981,4.301029995663981,0.0
CF-5-139,1,1,-0.8456362286219204,,-0.8456362286219204,-0.8456362286219204,0.0
CSC026903583,1,1,-0.4869980362248089,,-0.4869980362248089,-0.4869980362248089,0.0
CSC026966465,1,1,0.38871717791333554,,0.38871717791333554,0.38871717791333554,0.0
CF-5-89,1,1,3.088411520180187,,3.088411520180187,3.088411520180187,0.0
