smiles,identifier,price,supplier_risk,chemistry_risk,mw,logp,hbd,hba,heavy_atoms,num_rings,num_aromatic_rings,num_fused_rings,tpsa,rotatable_bonds,frag_5QRF_F9000532,frag_5QRG_XS115742,frag_5QRH_FM001763,frag_5QRI_F9000380,frag_5QRJ_F9000536,frag_5QRK_FM010104,frag_5QRL_F9000949,frag_5QRN_F9000950,frag_5QRO_F9000403,frag_5QRP_F9000414,frag_5QRQ_FM002138,frag_5QRS_F9000441,frag_5QRT_FM010020,frag_5QRV_FM002272,frag_5QRX_F9000951,frag_5QRY_FM010072,frag_5QRZ_F9000591,frag_5QS2_FM001886,frag_5QS3_FM002333,frag_5QS4_UB000200,frag_5QS5_FM002032,frag_5QS9_FM002076,frag_5QSD_FM002038,frag_5QS0_FM010026,frag_5QSA_FM001580,frag_5QSI_FM001452,frag_5QSK_FM002150,frag_5QS6_FM010013,frag_5QS8_F9000511,frag_5QSB_XS022802,frag_5QSE_F9000674,frag_5QSF_DA000167,frag_5QSG_F9000710,frag_5QT0_XS092188,frag_5QSH_F9000416,frag_5QSJ_FM002214,frag_5QSC_F9000560,matched_sites,n_fragment_hits,frag_5QRF_NUA,frag_5QRG_JHP,frag_5QRH_JMM,frag_5QRI_NUY,frag_5QRJ_NWP,frag_5QRK_NWV,frag_5QRL_NWY,frag_5QRN_NX7,frag_5QRO_NXJ,frag_5QRP_NXM,frag_5QRQ_NXS,frag_5QRR_NY1,frag_5QRS_NY4,frag_5QRT_GWA,frag_5QRU_NY7,frag_5QRV_K2M,frag_5QRW_NYV,frag_5QRX_NZG,frag_5QRY_NZD,frag_5QRZ_NZ7,frag_5QS0_NZ4,frag_5QS1_NZ1,frag_5QS2_LV4,frag_5QS3_LJA,frag_5QS4_JFP,frag_5QS5_NZJ,frag_5QS6_K0G,frag_5QS8_O0G,frag_5QS9_O0J,frag_5QSA_K2P,frag_5QSB_O0M,frag_5QSC_O0P,frag_5QSD_O0S,frag_5QSE_O0V,frag_5QSF_O0Y,frag_5QSG_O1A,frag_5QSH_NVY,frag_5QSI_O1D,frag_5QSJ_O1M,frag_5QSK_O1J,frag_5QSL_O2A,frag_5QT0_JHJ,frag_7ZK2_IU4,frag_8A7N_L9E
O=[N+]([O-])c1ccc(N(Cc2ccsc2)C2CC2)cc1OCc1ccccc1,GZPCTBUGCGCEOZ-UHFFFAOYSA-N,125,1,low,380.4690000000001,5.4043000000000045,0,5,27,4,3,1,55.61,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(CCC#N)C2CCCC2)c(C)c1OCc1ccccc1,GZPFYWVOBCRDKI-UHFFFAOYSA-N,295,0,low,348.49000000000007,5.545120000000005,0,3,26,3,2,1,36.260000000000005,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccccc1CC(=O)N1CCc2c(OCc3ccccc3)cccc21,GZRNMHBISJGRQR-UHFFFAOYSA-N,1620,1,high,386.495,4.4634000000000045,0,3,29,4,3,2,32.78,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCC(C)N(Cc1ccccc1C)c1cc(OCc2ccccc2)ccc1F,GZSVMTPKWMRDRO-UHFFFAOYSA-N,250,1,medium,393.5020000000001,5.754620000000005,0,3,29,3,3,1,21.700000000000003,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(N(CCO)CCc2ccncc2)cc1OCc1ccccc1,GZUHCDVOUTYHIA-UHFFFAOYSA-N,590,2,medium,394.54000000000013,4.423900000000004,1,5,28,3,3,1,45.59,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1COc1cccc(N(CCO)CCC#N)c1,GZULBBMWPOIUIF-UHFFFAOYSA-N,590,1,medium,310.39700000000005,3.2864000000000013,1,4,23,2,2,1,56.49,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)Cc1ccccc1COc1cccc(N2C(=O)CCC2=O)c1,GZWPKAQVWSBTCO-UHFFFAOYSA-N,1620,1,high,353.37400000000014,2.634500000000001,0,5,26,3,2,1,72.91,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(N(CCO)CC(O)c2ccccc2)cc1OCc1ccccc1,GZWUBYCLSQVSFY-UHFFFAOYSA-N,885,2,high,409.55100000000016,4.519800000000004,2,5,29,3,3,1,52.93000000000001,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(OCc2ccccc2)c1O)Nc1c(Br)ccnc1C(=O)O,GZXMRYKCAQCQPV-UHFFFAOYSA-N,3000,2,high,458.2680000000001,4.470900000000002,4,5,29,3,3,1,120.78000000000002,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(N(CC(C)O)CC(C)O)cc1OCc1ccccc1,GZYCEHZOPGCTML-UHFFFAOYSA-N,375,1,high,373.4490000000001,2.6202000000000005,2,6,27,2,2,1,79.23,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(OCc2ccccc2)cccc1N(CCC(=O)O)C(C)c1ccccc1,HACXCGKPVKAUIB-UHFFFAOYSA-N,885,1,high,389.49500000000006,5.616320000000005,1,3,29,3,3,1,49.769999999999996,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)C(Oc1cc(N2CCC(F)(F)C2)ccc1[N+](=O)[O-])c1ccccc1,HAEKJVPPNLMGFK-UHFFFAOYSA-N,3000,1,high,376.35900000000004,4.149300000000003,0,5,27,3,2,1,72.67999999999999,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(Cc1ccccc1C)c1cccc(OCc2ccccc2)c1F,HAEMBKOTGPIHDS-UHFFFAOYSA-N,375,1,high,361.46000000000004,5.905720000000005,0,2,27,3,3,1,12.47,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(N(CC(C)(C)O)C2CCCSC2)cc1OCc1ccccc1,HAEYMYZUHPXWHZ-UHFFFAOYSA-N,1080,1,medium,417.64000000000016,5.460400000000005,1,5,28,3,2,1,32.7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C#Cc1ccccc1)N1CCCc2ccc(OCc3ccccc3)cc21,HAGAYBNDZWYVJW-UHFFFAOYSA-N,3000,1,high,367.44800000000004,4.596500000000004,0,2,28,4,3,2,29.540000000000003,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(C2CCCCC2)C2CC2)cc1OCc1ccccc1,HAGVAIBTRUOYTG-UHFFFAOYSA-N,885,0,high,335.49100000000004,5.875520000000006,0,2,25,4,2,1,12.47,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)O)c(N(CCCCO)C(C)C)cc1OCc1ccccc1,HAHOXKSNPCNFEE-UHFFFAOYSA-N,1620,0,high,371.4770000000001,4.259520000000004,2,4,27,2,2,1,70.0,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=Cc1ccccc1COc1cccc(N2CCN(S(C)(=O)=O)CC2)c1,HAINRIXSSWMCGA-UHFFFAOYSA-N,2000,2,medium,372.4900000000001,2.9902000000000015,0,4,26,3,2,1,49.85,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1ccccc1C)c1cc(C(=O)O)cc(OCc2ccccc2)c1F,HAIQVXYIERFUSX-UHFFFAOYSA-N,590,1,medium,393.4580000000001,5.437820000000005,1,3,29,3,3,1,49.77000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(Cc1ccccc1OCC)c1cc(CO)cc(OCc2ccccc2)c1,HAJBGOSDDDUSPN-UHFFFAOYSA-N,590,1,medium,403.5220000000001,5.349200000000006,1,4,30,3,3,1,41.93000000000001,11,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCC(C)N(Cc1ccccc1F)c1cccc(OCc2ccccc2)c1,HAMXZXBBFQPOFW-UHFFFAOYSA-N,125,1,low,379.47500000000014,5.4462000000000055,0,3,28,3,3,1,21.700000000000003,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(C2CCC2)C2CCOCC2)c(C)c1OCc1ccccc1,HANCHGKSPDJJNQ-UHFFFAOYSA-N,1080,1,medium,365.51700000000005,5.420340000000006,0,3,27,4,2,1,21.700000000000003,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H](CO)N(Cc1ccccc1)c1cc(OCc2ccccc2)ccc1O,HANOMAWONVOXLH-GOSISDBHSA-N,250,0,medium,363.45700000000005,4.3586000000000045,2,4,27,3,3,1,52.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H](CO)N(Cc1ccccc1)c1cc(OCc2ccccc2)ccc1O,HANOMAWONVOXLH-SFHVURJKSA-N,250,0,medium,363.45700000000005,4.3586000000000045,2,4,27,3,3,1,52.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(CO)N(Cc1ccccc1)c1cc(OCc2ccccc2)ccc1O,HANOMAWONVOXLH-UHFFFAOYSA-N,250,0,medium,363.45700000000005,4.3586000000000045,2,4,27,3,3,1,52.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(OCc2ccccc2)cc1N(CCCO)Cc1ccncc1,HAORFEVUVULUOY-UHFFFAOYSA-N,590,1,medium,394.5400000000002,4.771500000000004,1,5,28,3,3,1,45.59,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)N(Cc1ccncc1)c1cc(OCc2ccccc2)c(F)cc1C(=O)O,HAQAZZKKXIMJCY-UHFFFAOYSA-N,885,1,high,408.47300000000007,5.303000000000005,1,4,30,3,3,1,62.66000000000001,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CCCc1ccccc1)c1cccc(OCc2ccc(C(=O)O)cc2)c1,HAQNXHRFBJQGSF-UHFFFAOYSA-N,1080,2,medium,389.4950000000001,5.422900000000005,1,3,29,3,3,1,49.769999999999996,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(N(CCCO)Cc2ccc(C)s2)cc1OCc1ccccc1,HASIMROJPXGHDW-UHFFFAOYSA-N,590,2,medium,413.6080000000001,5.746420000000006,1,5,28,3,3,1,32.7,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OCc2ccccc2)c(F)c1N(CCc1ccccc1)C(C)C,HASUOYAQPOCVTQ-UHFFFAOYSA-N,885,1,high,393.5020000000002,5.870800000000006,0,3,29,3,3,1,21.700000000000003,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(N(CCN(C)C)CC2CCCO2)cc1OCc1ccccc1,HAUZEDGWROOCKI-UHFFFAOYSA-N,250,1,medium,412.53000000000014,3.5992000000000024,0,6,30,3,2,1,51.24000000000001,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)[C@H](C)N(Cc1ccccc1)c1cc(C)cc(OCc2cccc(C)c2)c1,HAVFQRPPCNVJHV-NRFANRHFSA-N,295,0,low,403.5220000000002,5.4505400000000055,0,4,30,3,3,1,38.769999999999996,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)[C@@H](C)N(Cc1ccccc1)c1cc(C)cc(OCc2cccc(C)c2)c1,HAVFQRPPCNVJHV-OAQYLSRUSA-N,295,1,low,403.5220000000002,5.4505400000000055,0,4,30,3,3,1,38.769999999999996,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)C(C)N(Cc1ccccc1)c1cc(C)cc(OCc2cccc(C)c2)c1,HAVFQRPPCNVJHV-UHFFFAOYSA-N,295,1,low,403.5220000000002,5.4505400000000055,0,4,30,3,3,1,38.769999999999996,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CCCc1ccccc1)c1cc(OCc2ccccc2)ccc1C(C)O,HAVRXVOAVSEKOI-UHFFFAOYSA-N,1620,1,high,389.53900000000004,5.778000000000007,1,3,29,3,3,1,32.7,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1CN(CCO)c1cccc(OCc2cccc(F)c2)c1,HAXHCXMBEHFJED-UHFFFAOYSA-N,250,1,medium,395.4740000000001,4.802300000000004,1,4,29,3,3,1,41.93000000000001,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1COc1cccc(N2CCCCC2)c1,HAXQLSFVIRUZCO-UHFFFAOYSA-N,375,0,high,281.399,4.564320000000004,0,2,21,3,2,1,12.47,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(CCC(=O)O)CCC(=O)O)c(C)c1OCc1ccccc1,HAYHQNFSESTANW-UHFFFAOYSA-N,590,0,medium,371.4330000000001,3.6382400000000024,2,4,27,2,2,1,87.07000000000001,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC#CCN(Cc1ccccc1)c1cccc(OC(F)(F)F)c1C(=O)O,HAZGYSNBXZHDBB-UHFFFAOYSA-N,375,0,high,363.33500000000004,4.313300000000003,1,3,26,2,2,1,49.769999999999996,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC#CCN(Cc1ccccc1)c1cc(C)cc(OCc2ccc(OC)cc2)c1,HBAMKBKPMNAMEQ-UHFFFAOYSA-N,885,0,high,385.5070000000001,5.612520000000005,0,3,29,3,3,1,21.700000000000003,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1COc1cccc(N(C(C)C)C2CCCCC2O)c1,HBBJDXJSPPDSSX-UHFFFAOYSA-N,590,1,medium,353.5060000000002,5.092320000000005,1,3,26,3,2,1,32.7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(N(C(CO)CO)C2CCC2)cc1OCc1ccccc1,HBFPMAQFIOWYBU-UHFFFAOYSA-N,590,0,medium,371.43300000000005,2.6759000000000004,3,5,27,3,2,1,90.23,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC(O)COc1ccccc1)c1cccc(OC(C)c2ccccc2)c1,HBJRGQURAMMRMM-UHFFFAOYSA-N,590,1,medium,391.51100000000014,5.092800000000005,1,4,29,3,3,1,41.93000000000001,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C(=C/c1ccccc1)\CN(c1cccc(OCc2ccccc2)c1)C1CC1,HBLCREGYZYQPHJ-MDWZMJQESA-N,125,1,low,355.48100000000005,5.947800000000005,0,2,27,4,3,1,12.47,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(Cc1ccccc1)c1cccc(OCc2cccc(OC)c2)c1,HBQOBFMPFBQBKU-UHFFFAOYSA-N,885,0,high,361.48500000000007,5.690800000000006,0,3,27,3,3,1,21.700000000000003,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)C(=O)OCc1ccccc1)c1cccc(OCc2ccccc2)c1,HBRFNYPWEBTQFW-UHFFFAOYSA-N,540,1,low,389.45100000000014,4.361900000000004,0,4,29,3,3,1,55.84,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(N(C(CO)CO)C2CCC2)cc1OCc1ccccc1,HBTQAQHDROUKNY-UHFFFAOYSA-N,3000,0,high,355.47800000000007,3.594540000000003,2,4,26,3,2,1,52.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(N(CCC#N)C(C)(C)C)cc1OCc1ccccc1,HBVNQBSIPMXKSQ-UHFFFAOYSA-N,375,0,high,366.46100000000007,4.5707800000000045,0,5,27,2,2,1,62.56,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(c1ccccc1)N(CCCO)c1cccc(OCc2ccccc2)c1C#N,HBXSTBAUYZDSAT-UHFFFAOYSA-N,125,2,low,386.4950000000001,5.087280000000004,1,4,29,3,3,1,56.49,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(NC(=O)N2CCSc3ncc(Br)cc32)cccc1OCc1ccccc1,HBYHUZHDMUMVDI-UHFFFAOYSA-N,885,0,high,470.3920000000002,5.875720000000005,1,4,29,4,3,2,54.46000000000001,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(OCc2ccccc2)c(F)c1N(Cc1ccccc1)C1CCOCC1,HBYZPLJNJVIPDY-UHFFFAOYSA-N,590,0,medium,409.4760000000002,5.729400000000005,0,3,30,4,3,1,21.700000000000003,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(CC(=O)N1CCc2c(OCc3ccccc3)cccc21)C(=O)c1ccccc1,HCABECBMSCMEJJ-UHFFFAOYSA-N,885,1,high,400.4780000000001,3.9269000000000025,0,3,30,4,3,2,49.85,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C(=O)O)c(NC(=O)Nc2cnccc2F)cc1OCc1ccccc1,HCABJYIRAIPQEJ-UHFFFAOYSA-N,590,0,medium,411.3890000000002,4.150500000000002,3,5,30,3,3,1,109.78,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)C(Oc1cc(N2CCC(C(F)(F)F)CC2)ccc1[N+](=O)[O-])c1ccccc1,HCAFQWGOYORBSQ-UHFFFAOYSA-N,3000,1,high,422.4030000000001,5.082600000000005,0,5,30,3,2,1,72.67999999999999,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
