compound_id,canonical_smiles,supplier,pKD_global_mean,pKD_global_std,n_dates,mw,logp,hbd,hba,heavy_atoms,num_rings,tpsa,rotatable_bonds,passes_chordoma_filters
D481-0307,Cc1ccc(C2=CC(c3ccccc3)n3nc(NS(=O)(=O)c4ccc(C)cc4)nc3N2)cc1,Other,4.1271001624267285,,1,457.157245976,4.7517400000000025,2.0,5.0,33.0,5.0,88.91,5.0,True
E854-1398,Cc1nn(C(C)C(=O)N2CCC(Cc3ccccc3)CC2)c(=O)c2nn(-c3ccccc3)c(C)c12,Other,3.565201856544728,,1,469.24777523200004,4.241340000000004,0.0,4.0,35.0,5.0,73.02000000000001,5.0,True
E859-0348,Cc1ccc(-n2nc3c(N4CCC(C(=O)N5CCc6ccccc6C5)CC4)nnc(C)c3c2C)cc1,Other,5.020663785402698,,1,480.26375964400006,4.542060000000004,0.0,5.0,36.0,6.0,67.15,3.0,True
F6424-0351,COc1ccccc1-c1ccc(N2CCCC(C(=O)Nc3ccccc3-c3ccc(=O)[nH]n3)C2)nn1,Other,4.339647160381284,,1,482.20663869200007,3.757600000000002,2.0,7.0,36.0,5.0,113.10000000000001,6.0,True
M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,Reference (M567200),3.812757444046746,1.959175412536272,12,420.12561150000005,3.312800000000001,1.0,5.0,30.0,5.0,88.18,4.0,True
MCULE-1096791233,Cc1ccc(S(=O)(=O)NCC(=O)OCC(=O)Nc2nc3c(F)c(F)c(F)cc3s2)cc1,MCULE,3.489215188574193,,1,473.032697208,2.48222,2.0,7.0,31.0,3.0,114.46,7.0,True
MCULE-1733461815,Cc1nc(-c2ccc(CCNc3snc(Cl)c3C#N)cc2)cs1,MCULE,3.686198943451325,,1,360.027016096,4.754700000000002,1.0,6.0,23.0,3.0,61.6,5.0,True
MCULE-2208625221,CCOc1ccc(-c2cc(NC(=O)C3CCCN(c4nc5cccnc5s4)C3)on2)cc1OCC,MCULE,3.222634353072306,,1,493.17837534399996,4.998800000000004,1.0,9.0,35.0,5.0,102.61,8.0,True
MCULE-2730092772,CC1=C(CC(=O)Nc2nc3ccccc3[nH]2)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,MCULE,3.8256977449088145,,1,471.14167616399993,5.795900000000005,2.0,3.0,34.0,5.0,74.85,5.0,True
MCULE-2772400610,N#Cc1c(CCCNC(=O)c2cc(S(=O)(=O)NCc3ccco3)c(Cl)cc2Cl)n[nH]c1N,MCULE,3.0095079139513636,,1,496.04872941600007,2.6044799999999992,4.0,7.0,32.0,3.0,166.9,9.0,True
MCULE-2791977782,Nc1ncc(-c2cccc(COC3CCOC3)c2)c(C(F)(F)F)n1,MCULE,3.0499530014370007,,1,339.119461412,3.0501000000000014,1.0,5.0,24.0,3.0,70.26,4.0,True
MCULE-3274308330,N#Cc1ccsc1NC(=O)COC(=O)Cc1csc(-c2ccccc2)n1,MCULE,0.8747858832401064,,1,383.039833276,3.4676800000000014,1.0,7.0,26.0,3.0,92.08,6.0,True
MCULE-4914503336,CCc1cc(-c2n[nH]c(N)c2-c2nc(C)cs2)c(O)cc1OCc1ccc(F)cc1,MCULE,4.923424542215456,,1,424.136925132,5.076920000000004,3.0,6.0,30.0,4.0,97.05000000000001,6.0,True
MCULE-4990117039,CC(=O)NCc1ccc(-c2nc(NC(=O)Cc3csc(NC(=O)C4CC4)n3)sc2C)s1,MCULE,9.39251548201801,,1,475.08065253200004,3.8023200000000017,3.0,8.0,31.0,4.0,113.08,8.0,True
MCULE-5025460582,Cc1nn(-c2ccc(F)cc2)c(Oc2ccc(F)cc2F)c1CCC(=O)Nc1ccccc1F,MCULE,3.4074643152030393,,1,469.141339728,6.1007200000000035,1.0,3.0,34.0,4.0,56.150000000000006,7.0,False
MCULE-5127615177,CN(Cc1nc2ccsc2c(=O)[nH]1)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,MCULE,4.266058329593173,,1,435.047616912,4.294400000000002,1.0,4.0,29.0,3.0,66.06,3.0,True
MCULE-5593360088,O=C(CCc1ncc(-c2ccc(F)cc2F)o1)Nc1nc(-c2cc(F)ccc2F)cs1,MCULE,3.2446251284484116,,1,447.066460536,5.592800000000003,1.0,5.0,31.0,4.0,68.02000000000001,6.0,True
MCULE-6306622420,Cc1ccc(-c2noc(C(C)Nc3ccc(Oc4ccc(Cl)nn4)cc3)n2)cc1F,MCULE,-0.5629834169880126,,1,425.1054806840001,5.592920000000003,1.0,7.0,30.0,4.0,85.96000000000001,6.0,True
MCULE-6731197637,CNC(=O)c1cc(Oc2ccc(NC3COC4(CCC4)C3)cc2F)ccn1,MCULE,4.262101785590321,,1,371.16451978400005,3.496100000000002,2.0,5.0,27.0,4.0,72.48,5.0,True
MCULE-6906421679,CC(C)(C)c1ncc(C(=O)NS(=O)(=O)Cc2ccc(C#N)cc2)s1,MCULE,3.151164786676213,,1,363.0711334040001,2.5720800000000006,1.0,6.0,24.0,2.0,99.91999999999999,4.0,True
MCULE-7334319214,O=C(COC(=O)c1ncc(Cl)c(Cl)c1Cl)NC1CCS(=O)(=O)C1,MCULE,4.727372937254013,,1,399.94542549199997,1.5019,1.0,6.0,23.0,2.0,102.43,4.0,True
MCULE-8127450569,O=C(Cn1cnnn1)N(CC(F)(F)F)c1cccc(Cl)c1,MCULE,-0.12055240357308027,,1,319.044772248,1.9219999999999995,0.0,4.0,21.0,2.0,63.910000000000004,4.0,True
MCULE-8604496727,Cc1cccc(Cc2cnc(NC(=O)Cn3ccc([N+](=O)[O-])n3)s2)c1Cl,MCULE,3.310568349324776,,1,391.05058798799996,3.4391200000000017,1.0,6.0,26.0,3.0,102.95,6.0,True
MCULE-8782117507,O=C(COC(=O)c1csc(NCc2ccccc2)n1)NCC(=O)Nc1ccc(F)c(F)c1F,MCULE,4.62791695052213,0.22482979134929126,2,478.09226068400005,3.084200000000001,3.0,7.0,33.0,3.0,109.42000000000002,9.0,True
MCULE-8807369293,N#Cc1cnn(-c2ccc(NC(=O)C3CCN(S(=O)(=O)c4ccc(F)c(F)c4)CC3)cc2)c1N,MCULE,4.516323311625058,,1,486.12856594,2.6437800000000005,2.0,6.0,34.0,4.0,134.11,5.0,True
MCULE-8998162305,Cc1cc(NC(=O)C(C)OC(=O)c2cc3c(s2)CCCC3)no1,MCULE,-0.17921046632173213,,1,334.09872805599997,3.1073200000000014,1.0,6.0,23.0,3.0,81.42999999999999,4.0,True
MCULE-9414144954,Cc1cc(N)nc(C)c1-c1ccc(C(=O)NCCS(=O)(=O)N(C)C)cc1,MCULE,2.281304410974258,2.951046139593189,2,376.15691162799993,1.5688399999999996,2.0,5.0,26.0,2.0,105.38999999999997,6.0,True
MCULE-9512030585,O=C(c1csc(-c2ccc(N3CCCC3)nc2)n1)N1CCN(c2ccccc2F)CC1,MCULE,3.544737192558782,,1,437.168559608,3.906800000000003,0.0,6.0,31.0,5.0,52.57000000000001,4.0,True
MCULE-9530503402,CS(=O)(=O)c1ccc(Cl)c(NC(=O)COC(=O)c2cc3c(s2)-c2ccccc2OC3)c1,MCULE,4.590085459461869,,1,477.010756912,4.159900000000002,1.0,7.0,31.0,4.0,98.77,5.0,True
MCULE-9690230012,N#Cc1cc(C(=O)NC2CCN(c3ccc(C(F)(F)F)cc3)C2)c[nH]1,MCULE,4.882935265503718,,1,348.11979576000004,2.9138800000000007,2.0,3.0,25.0,3.0,71.92,3.0,True
MCULE-9709219277,Cc1noc(C)c1CC(C)C(=O)NS(=O)(=O)c1cccc(F)c1C#N,MCULE,0.5910358938941718,,1,365.084555212,1.9859200000000001,1.0,6.0,25.0,2.0,113.06,5.0,True
NAT11-308598,O=C(Nc1ccc2n(c1=O)C[C@H]1C[C@@H]2CN(C(=O)c2ccc3ccccc3c2)C1)c1ccccc1,Other,3.6453656428462473,,1,463.18959166,4.5133000000000045,1.0,3.0,35.0,6.0,71.41,3.0,True
NAT11-308622,O=C(Nc1ccc2n(c1=O)C[C@H]1C[C@@H]2CN(C(=O)c2ccc3ccccc3c2)C1)C1CCCCC1,Other,4.331973843846314,,1,469.236541852,4.779800000000004,1.0,3.0,35.0,6.0,71.41,3.0,True
PV-001852675955,O=C(Nc1cccc(Cc2nn[nH]n2)c1)C1CCCN(C(=O)c2ccc(Cl)c(Cl)c2)C1,Other,0.7038416237669182,,1,458.10247924,3.5882000000000023,2.0,5.0,31.0,4.0,103.87,5.0,True
PV-001852676182,CC1NC(C(=O)Nc2cccc(Cc3nn[nH]n3)c2)=NN(c2ccccc2)C1=O,Other,4.471777162092331,,1,390.155271816,1.0673999999999988,3.0,7.0,29.0,4.0,128.26,5.0,True
PV-001856500112,Cc1cc(C)cc(-c2cc(NC(=O)c3cccc(Nc4nnn[nH]4)c3)[nH]n2)c1,Other,4.268376861549801,,1,374.1603571960001,3.202539999999999,4.0,6.0,28.0,4.0,124.27,5.0,True
PV-001947635354,CN(C)c1nccc2cc(NC(=O)NC(Cc3ccccc3)c3n[nH]c(=O)[nH]3)ccc12,Other,5.410595987519684,,1,417.1913229760001,2.8177000000000003,4.0,5.0,31.0,4.0,118.79999999999998,6.0,True
PV-001950833950,CC1(c2cccc(NC(=O)NNC(=O)c3cc4ccccc4cc3O)c2)COC(=O)N1,Other,3.849999048994001,,1,420.1433697399999,2.9669000000000008,5.0,5.0,31.0,4.0,128.79000000000002,3.0,True
S029-0859,O=C(c1ccc2[nH]cnc2c1)N1CCC2(C1)NCc1ccccc1N=C2NC1CCCC1,Other,4.907142954820746,,1,428.23245951600006,3.513200000000002,3.0,5.0,32.0,6.0,85.41,2.0,True
STK656844,Cc1nn(-c2ccc(O)nn2)c2c1C(c1ccc(-c3cccc(C(=O)O)c3)o1)CC(O)=N2,Other,4.0341267988017595,,1,431.12296864399997,3.758120000000001,3.0,7.0,32.0,5.0,146.86,4.0,True
STL350939,O=C1C2C3CCCN3C3(c4ccccc4-n4c3nc3ccccc3c4=O)C2C(=O)N1c1ccccc1F,Other,4.698654861428096,,1,492.159768752,3.3656000000000024,0.0,5.0,37.0,8.0,75.51,1.0,True
STL565974,CC(C)C1NC2(c3ccccc3-n3c2nc2ccccc2c3=O)[C@H]2C(=O)N(c3ccccc3)C(=O)[C@@H]12,Other,4.2482925511378555,,1,476.18484062799996,3.3763000000000023,1.0,5.0,36.0,7.0,84.30000000000001,2.0,True
STL569478,O=C1[C@H]2C3CCCN3C3(c4ccccc4-n4c3nc3ccccc3c4=O)[C@H]2C(=O)N1c1ccccc1,Other,5.153485129279724,,1,474.16919056399996,3.2265000000000015,0.0,5.0,36.0,8.0,75.51,1.0,True
UNC-AH-01-011,COC(=O)c1ccccc1NC(=O)c1ccco1,UNC Chapel Hill,4.069576889461576,,1,245.068807832,2.3185000000000002,1.0,4.0,18.0,2.0,68.53999999999999,3.0,True
UNC-AH-01-013,COC(=O)c1ccccc1NC(=O)c1ccsc1,UNC Chapel Hill,2.273308739312343,,1,261.045964212,2.787000000000001,1.0,4.0,18.0,2.0,55.4,3.0,True
UNC-AH-01-028,COC(=O)c1ccccc1C(=O)Nc1ncc(C)s1,UNC Chapel Hill,2.865327777283631,,1,276.056863244,2.4904200000000003,1.0,5.0,19.0,2.0,68.29,3.0,True
UNC-AH-01-043,CC(=O)Nc1ccccc1C(=O)O,UNC Chapel Hill,2.6182593144165556,,1,179.058243148,1.3432,2.0,2.0,13.0,1.0,66.4,2.0,True
UNC-AH-01-044,CCC(=O)Nc1ccccc1C(=O)O,UNC Chapel Hill,3.2719148812194105,,1,193.073893212,1.7333,2.0,2.0,14.0,1.0,66.4,3.0,True
UNC-AH-01-045,CCCC(=O)Nc1ccccc1C(=O)O,UNC Chapel Hill,3.1161198519021305,,1,207.089543276,2.1233999999999997,2.0,2.0,15.0,1.0,66.4,4.0,True
UNC-AH-01-046,O=C(O)c1ccccc1NC(=O)C1CCCCC1,UNC Chapel Hill,3.0221846038946993,,1,247.120843404,2.9036000000000017,2.0,2.0,18.0,2.0,66.4,3.0,True
UNC-AH-01-047,O=C(O)c1ccccc1NC(=O)C1CCOCC1,UNC Chapel Hill,2.7982528667582645,,1,249.10010796,1.7498999999999998,2.0,3.0,18.0,2.0,75.63000000000001,3.0,True
UNC-AH-01-048,CC(C)C(=O)Nc1ccccc1C(=O)O,UNC Chapel Hill,2.59873960475368,,1,207.089543276,1.9793,2.0,2.0,15.0,1.0,66.4,3.0,True
UNC-AH-01-049,O=C(Nc1ccccc1C(=O)O)c1cccs1,UNC Chapel Hill,3.097233211526262,,1,247.030314148,2.6986000000000008,2.0,3.0,17.0,2.0,66.4,3.0,True
UNC-AH-01-056,COC(=O)c1ccccc1NC(=O)N1CCOCC1,UNC Chapel Hill,2.3640543523068245,,1,264.111006992,1.3373,1.0,4.0,19.0,2.0,67.87,2.0,True
UNC-AH-01-061,O=C(O)c1ccccc1Oc1ccccc1,UNC Chapel Hill,2.66442956757332,,1,214.06299418,3.177100000000001,1.0,2.0,16.0,2.0,46.53,3.0,True
UNC-AH-01-062,O=C(O)c1ccccc1C(=O)NC1CC1,UNC Chapel Hill,2.594764254386869,,1,205.073893212,1.277,2.0,2.0,15.0,2.0,66.39999999999999,3.0,True
UNC-AH-01-063,O=C(O)c1ccccc1NC(=O)C1CC1,UNC Chapel Hill,3.0224772826040276,,1,205.073893212,1.7332999999999998,2.0,2.0,15.0,2.0,66.4,3.0,True
UNC-AH-01-064,O=C(O)c1ccccc1NC(=O)C1CCC1,UNC Chapel Hill,2.9459926563921126,,1,219.089543276,2.1234,2.0,2.0,16.0,2.0,66.4,3.0,True
UNC-AH-01-065,O=C(O)c1ccccc1NC(=O)C1CCCC1,UNC Chapel Hill,2.9033614219847275,,1,233.10519334,2.5135000000000005,2.0,2.0,17.0,2.0,66.4,3.0,True
UNC-AH-01-066,O=C(Nc1ccccc1C(=O)O)c1ccco1,UNC Chapel Hill,2.796767995285554,,1,231.053157768,2.2301,2.0,3.0,17.0,2.0,79.54,3.0,True
UNC-AH-01-068,O=C(Nc1ccccc1C(=O)O)c1ccsc1,UNC Chapel Hill,3.660491156940825,,1,247.030314148,2.6986000000000008,2.0,3.0,17.0,2.0,66.4,3.0,True
UNC-AH-01-075,O=C(Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,UNC Chapel Hill,4.128025154667097,,1,291.08954327600003,3.790300000000002,2.0,2.0,22.0,3.0,66.4,3.0,True
UNC-AH-01-084,O=C(O)c1ccccc1NC(=O)N1CCOCC1,UNC Chapel Hill,2.4907600979027,,1,250.095356928,1.2489,2.0,3.0,18.0,2.0,78.87,2.0,True
UNC-AH-01-089,O=C(O)c1ccc(-c2ccccc2)cc1OC(F)(F)F,UNC Chapel Hill,3.162434658081981,,1,282.050378808,3.950400000000001,1.0,2.0,20.0,2.0,46.53,3.0,True
UNC-AH-02-002,O=[N+]([O-])c1ccc(-c2csc(CO)n2)cc1,UNC Chapel Hill,3.3656353161162014,,1,236.025563116,2.2105999999999995,1.0,5.0,16.0,2.0,76.26,3.0,True
UNC-AH-02-010,Cc1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,UNC Chapel Hill,3.5489918653099153,,1,296.066028872,4.258820000000002,1.0,2.0,21.0,2.0,46.53,3.0,True
UNC-AH-02-011,Cc1cccc(C)c1-c1ccc(C(=O)O)c(OC(F)(F)F)c1,UNC Chapel Hill,3.3590550323298993,,1,310.081678936,4.567240000000003,1.0,2.0,22.0,2.0,46.53,3.0,True
UNC-AH-02-012,COC(=O)c1ccccc1-c1ccc(C(=O)O)c(OC(F)(F)F)c1,UNC Chapel Hill,2.579551238615186,,1,340.05585811200007,3.737000000000002,1.0,4.0,24.0,2.0,72.83000000000001,4.0,True
UNC-AH-02-013,COc1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,UNC Chapel Hill,3.0688134346240723,,1,312.06094349200004,3.9590000000000023,1.0,3.0,22.0,2.0,55.760000000000005,4.0,True
UNC-AH-02-016,CC(=O)c1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,UNC Chapel Hill,2.930604057318159,,1,324.06094349200004,4.153000000000002,1.0,3.0,23.0,2.0,63.60000000000001,4.0,True
UNC-AH-02-018,CS(=O)(=O)c1cccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)c1,UNC Chapel Hill,3.0585060478203503,,1,360.02792911200004,3.353900000000001,1.0,4.0,24.0,2.0,80.67,4.0,True
UNC-AH-02-019,CC(C)(C)OC(=O)Nc1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,UNC Chapel Hill,3.7012503475624774,,1,397.11370733599995,5.297400000000003,2.0,4.0,28.0,2.0,84.86,4.0,True
UNC-AH-02-020,N#Cc1ccccc1-c1ccc(C(=O)O)c(OC(F)(F)F)c1,UNC Chapel Hill,2.784822315464203,,1,307.045627776,3.8220800000000015,1.0,3.0,22.0,2.0,70.32000000000001,3.0,True
UNC-AH-02-025,CCOC(=O)c1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,UNC Chapel Hill,3.4981302177916964,,1,354.07150817600007,4.127100000000002,1.0,4.0,25.0,2.0,72.83000000000001,5.0,True
UNC-AH-02-060,CC(=O)c1ccc(-c2ccc(OC(F)(F)F)c(C(=O)O)c2)cc1,UNC Chapel Hill,3.7456792219163746,,1,324.060943492,4.153000000000002,1.0,3.0,23.0,2.0,63.60000000000001,4.0,True
UNC-AH-02-068,Nc1ccc(-c2csc(N3CCOCC3)n2)cc1,UNC Chapel Hill,2.983329008759829,,1,261.0935831,2.2289000000000003,1.0,5.0,18.0,3.0,51.379999999999995,2.0,True
UNC-AH-02-070,Cc1nc(-c2ccc(N)cc2)cs1,UNC Chapel Hill,2.868636222310936,,1,190.05646932,2.7007200000000005,1.0,3.0,13.0,2.0,38.91,1.0,True
UNC-AH-02-071A-1,O=C(Nc1ccc(-c2csc(N3CCOCC3)n2)cc1)C1CC1,UNC Chapel Hill,4.2232362254386775,0.09620011666245759,2,329.119797848,2.9952000000000014,1.0,5.0,23.0,4.0,54.46000000000001,4.0,True
UNC-AH-02-071A2,O=C(C1CC1)N(C(=O)C1CC1)c1ccc(-c2csc(N3CCOCC3)n2)cc1,UNC Chapel Hill,3.3901715175829925,,1,397.14601259600005,3.3263000000000016,0.0,6.0,28.0,5.0,62.74000000000001,5.0,True
UNC-AH-02-076,O=C(O)c1ccc(N2CCCCC2)cc1OC(F)(F)F,UNC Chapel Hill,2.8972263854790805,,1,289.092577968,3.2737000000000025,1.0,3.0,20.0,2.0,49.769999999999996,3.0,True
UNC-AH-02-077B,COc1ccc(-c2ccc(OC(F)(F)F)c(C(=O)O)c2)c(OC)n1,UNC Chapel Hill,2.8843513983289486,,1,343.066757144,3.3626000000000014,1.0,5.0,24.0,2.0,77.88000000000001,5.0,True
UNC-AH-02-077C,O=C(O)c1cccc(-c2ccc(OC(F)(F)F)c(C(=O)O)c2)c1,UNC Chapel Hill,2.485293201542438,,1,326.04020804799995,3.648600000000002,2.0,3.0,23.0,2.0,83.83,4.0,True
UNC-AH-02-081,Nc1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,UNC Chapel Hill,2.783282379916691,,1,297.06127784,3.5326000000000013,2.0,3.0,21.0,2.0,72.55000000000001,3.0,True
UNC-AH-02-082,O=C(O)c1ccc(-c2ccccc2C(=O)O)cc1OC(F)(F)F,UNC Chapel Hill,2.520776663656448,,1,326.04020804800007,3.648600000000001,2.0,3.0,23.0,2.0,83.83,4.0,True
UNC-AH-02-090A,CC(=O)Nc1cccc(-c2csc(N3CCOCC3)n2)c1,UNC Chapel Hill,4.02023927997361,0.07475610245186347,2,303.1041477840001,2.6051,1.0,5.0,21.0,3.0,54.46000000000001,3.0,True
UNC-AH-02-093A,CC(=O)Nc1ccc(-c2csc(C(C)C)n2)cc1,UNC Chapel Hill,4.066966335825446,,1,260.098334132,3.8919000000000024,1.0,3.0,18.0,2.0,41.99,3.0,True
UNC-AH-02-095,CC(C)CNS(=O)(=O)c1cccc(C(=O)Nc2ccccc2C(=O)O)c1,UNC Chapel Hill,3.4880294016230247,,1,376.10929273999994,2.5714000000000006,3.0,4.0,26.0,2.0,112.57000000000001,7.0,True
UNC-AH-03-007A,Cc1cc(-c2csc(N3CCOCC3)n2)ccn1,UNC Chapel Hill,3.508005543009152,,1,261.0935831,2.3501200000000004,0.0,5.0,18.0,3.0,38.25,2.0,True
UNC-AH-03-007B,Cc1cnccc1-c1csc(N2CCOCC2)n1,UNC Chapel Hill,3.0747614603195865,,1,261.0935831,2.3501199999999995,0.0,5.0,18.0,3.0,38.25,2.0,True
UNC-AH-03-007C,Fc1cc(-c2csc(N3CCOCC3)n2)ccn1,UNC Chapel Hill,2.7528566700059574,,1,265.068511224,2.1807999999999996,0.0,5.0,18.0,3.0,38.25,2.0,True
UNC-AH-03-007D,Fc1cnccc1-c1csc(N2CCOCC2)n1,UNC Chapel Hill,3.919041967497991,,1,265.068511224,2.1807999999999996,0.0,5.0,18.0,3.0,38.25,2.0,True
UNC-AH-03-007E,COc1cc(-c2csc(N3CCOCC3)n2)ccn1,UNC Chapel Hill,2.8213783695747323,0.17448669503546896,2,277.08849772,2.0503,0.0,6.0,19.0,3.0,47.480000000000004,3.0,True
UNC-AH-03-007F,O=C1Cc2cc(-c3csc(N4CCOCC4)n3)ccc2N1,UNC Chapel Hill,4.2903262604247745,,1,301.0884977200001,2.1413,1.0,5.0,21.0,4.0,54.46000000000001,2.0,True
UNC-AH-03-007G,CC(=O)Nc1ccc(-c2csc(N3CCOCC3)n2)cc1,UNC Chapel Hill,3.1751498531710896,,1,303.104147784,2.6051,1.0,5.0,21.0,3.0,54.46000000000001,3.0,True
UNC-AH-03-007H,CS(=O)(=O)c1ccc(-c2csc(N3CCOCC3)n2)cc1F,UNC Chapel Hill,4.716840225860858,0.16407826665750877,2,342.05081256000005,2.1893000000000002,0.0,6.0,22.0,3.0,59.5,3.0,True
UNC-AH-03-007I,CC(C)S(=O)(=O)c1ccc(-c2csc(N3CCOCC3)n2)cc1,UNC Chapel Hill,3.2319892292455417,,1,352.0915345,2.828800000000001,0.0,6.0,23.0,3.0,59.5,4.0,True
UNC-AH-03-007J,O=S(=O)(c1ccc(-c2csc(N3CCOCC3)n2)cc1)N1CCCC1,UNC Chapel Hill,4.330509685360361,,1,379.1024335320001,2.4312000000000005,0.0,6.0,25.0,4.0,62.74,4.0,True
UNC-AH-03-008A,Cc1cc(-c2csc(N(C)C)n2)ccn1,UNC Chapel Hill,2.7666402195867343,,1,219.083018416,2.5795200000000005,0.0,4.0,15.0,2.0,29.020000000000003,2.0,True
UNC-AH-03-008F,CN(C)c1nc(-c2ccc3c(c2)CC(=O)N3)cs1,UNC Chapel Hill,4.574737266164818,,1,259.077933036,2.3707000000000003,1.0,4.0,18.0,3.0,45.230000000000004,2.0,True
UNC-AH-03-008H,CN(C)c1nc(-c2ccc(S(C)(=O)=O)c(F)c2)cs1,UNC Chapel Hill,4.317969623528282,,1,300.040247876,2.4187000000000003,0.0,5.0,19.0,2.0,50.27,3.0,True
UNC-AH-03-008I,CC(C)S(=O)(=O)c1ccc(-c2csc(N(C)C)n2)cc1,UNC Chapel Hill,2.7091521610593796,,1,310.080969816,3.058200000000001,0.0,5.0,20.0,2.0,50.27,4.0,True
UNC-AH-03-008J,CN(C)c1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1,UNC Chapel Hill,4.299219745087292,,1,337.09186884800005,2.6606000000000005,0.0,5.0,22.0,3.0,53.510000000000005,4.0,True
UNC-AH-03-019F,CC(C)(C)OC(=O)Nc1nc(-c2ccc3c(c2)CC(=O)N3)cs1,UNC Chapel Hill,4.089065175253162,,1,331.09906240400005,3.651700000000001,2.0,5.0,23.0,3.0,80.32,2.0,True
UNC-AH-03-019G1,CC(=O)Nc1ccc(-c2csc(N)n2)cc1,UNC Chapel Hill,-0.2090768252165534,,1,233.062282972,2.3507,2.0,4.0,16.0,2.0,68.01,2.0,True
UNC-AH-03-019J,CC(C)(C)OC(=O)Nc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1,UNC Chapel Hill,3.5677829641586327,,1,409.112998216,3.941600000000003,1.0,6.0,27.0,3.0,88.59999999999998,4.0,True
UNC-AH-03-020A,Nc1nc(-c2ccnc(F)c2)cs1,UNC Chapel Hill,3.2497062588183545,,1,195.026646412,1.9264,1.0,4.0,13.0,2.0,51.8,1.0,True
UNC-AH-03-020C,COc1cc(-c2csc(N)n2)ccn1,UNC Chapel Hill,3.0050033165005705,,1,207.046632908,1.7958999999999998,1.0,5.0,14.0,2.0,61.03,2.0,True
UNC-AH-03-020E,CC1(C)C(=O)N(Cc2ccccc2C(=O)O)c2ccccc21,UNC Chapel Hill,3.346655439664639,,1,295.120843404,3.209200000000002,1.0,2.0,22.0,3.0,57.61,3.0,True
UNC-AH-03-021G,CC(=O)Nc1ccc(-c2nc(NC(=O)OC(C)(C)C)sc2C)cc1,UNC Chapel Hill,3.523238548437056,,1,347.13036253200005,4.423920000000003,2.0,5.0,24.0,2.0,80.32000000000001,3.0,True
UNC-AH-03-021H,Cc1sc(NC(=O)OC(C)(C)C)nc1-c1ccc(S(C)(=O)=O)c(F)c1,UNC Chapel Hill,4.3102566307896595,,1,386.07702730799997,4.008120000000003,1.0,6.0,25.0,2.0,85.35999999999999,3.0,True
UNC-AH-03-021I,Cc1sc(NC(=O)OC(C)(C)C)nc1-c1ccc(S(=O)(=O)C(C)C)cc1,UNC Chapel Hill,4.1871242257815915,,1,396.11774924799994,4.647620000000004,1.0,6.0,26.0,2.0,85.35999999999999,4.0,True
UNC-AH-03-021J,Cc1sc(NC(=O)OC(C)(C)C)nc1-c1ccc(S(=O)(=O)N2CCCC2)cc1,UNC Chapel Hill,3.7428897614413583,,1,423.12864828,4.250020000000004,1.0,6.0,28.0,3.0,88.59999999999998,4.0,True
UNC-AH-03-022-A,CC(=O)Nc1ccc(-c2csc(-c3ccc(NC(C)=O)cc3)n2)cc1,UNC Chapel Hill,4.793091409883068,,1,351.104147784,4.393900000000002,2.0,4.0,25.0,3.0,71.09,4.0,True
UNC-AH-03-036A1,CC(=O)N1CCC(C(=O)Nc2ccc(-c3csc(N)n3)cc2)CC1,UNC Chapel Hill,3.8459175759453155,,1,344.13069688,2.5893000000000006,2.0,5.0,24.0,3.0,88.32000000000001,3.0,True
UNC-AH-03-036B1,Nc1nc(-c2ccc(NC(=O)Cc3c[nH]c4ccc(F)cc34)cc2)cs1,UNC Chapel Hill,3.462757889561096,,1,366.0950603200001,4.193900000000002,3.0,4.0,26.0,4.0,83.79999999999998,4.0,True
UNC-AH-03-036C1,Nc1nc(-c2ccc(NC(=O)CCc3ccc(F)cc3)cc2)cs1,UNC Chapel Hill,4.758702748460091,,1,341.09981135199996,4.102700000000002,2.0,4.0,24.0,3.0,68.00999999999999,5.0,True
UNC-AH-03-036F1,Nc1nc(-c2ccc(NC(=O)c3cocn3)cc2)cs1,UNC Chapel Hill,3.1871305791147906,,1,286.05244655999996,2.632600000000001,2.0,6.0,20.0,3.0,94.03999999999999,3.0,True
UNC-AH-03-048B,CS(=O)(=O)c1ccc(-c2csc(-c3ccc(N)cc3)n2)cc1F,UNC Chapel Hill,3.2769500499923105,,1,348.040247876,3.6019000000000014,1.0,5.0,23.0,3.0,73.05,3.0,True
UNC-AH-03-053B,CC(=O)Nc1ccc(-c2nc(-c3ccc(NC(=O)OC(C)(C)C)c(F)c3)sc2C)cc1,UNC Chapel Hill,3.65939816589944,,1,441.152240848,6.230020000000004,2.0,5.0,31.0,3.0,80.32000000000001,4.0,False
